lga_2016,state,people,report_type,weekly_range_start,weekly_range_end,annual_range_start,annual_range_end
16700,1,1943,value,1250,1499,65000,77999
16900,1,1552,value,1250,1499,65000,77999
16950,1,2553,value,1250,1499,65000,77999
17000,1,389,value,1250,1499,65000,77999
17040,1,454,value,1250,1499,65000,77999
17080,1,346,value,1250,1499,65000,77999
17100,1,687,value,1250,1499,65000,77999
17150,1,3569,value,1250,1499,65000,77999
17200,1,1941,value,1250,1499,65000,77999
17310,1,1388,value,1250,1499,65000,77999
17350,1,161,value,1250,1499,65000,77999
17400,1,163,value,1250,1499,65000,77999
17420,1,2295,value,1250,1499,65000,77999
17550,1,2321,value,1250,1499,65000,77999
17620,1,297,value,1250,1499,65000,77999
17640,1,168,value,1250,1499,65000,77999
17650,1,154,value,1250,1499,65000,77999
17750,1,1366,value,1250,1499,65000,77999
17850,1,74,value,1250,1499,65000,77999
17900,1,118,value,1250,1499,65000,77999
17950,1,58,value,1250,1499,65000,77999
18020,1,217,value,1250,1499,65000,77999
18050,1,704,value,1250,1499,65000,77999
18100,1,101,value,1250,1499,65000,77999
18200,1,166,value,1250,1499,65000,77999
18230,1,1088,value,1250,1499,65000,77999
18250,1,915,value,1250,1499,65000,77999
18350,1,1113,value,1250,1499,65000,77999
18400,1,847,value,1250,1499,65000,77999
18450,1,3944,value,1250,1499,65000,77999
18500,1,455,value,1250,1499,65000,77999
18710,1,286,value,1250,1499,65000,77999
19399,1,16,value,1250,1499,65000,77999
19799,1,0,value,1250,1499,65000,77999
20110,2,333,value,1250,1499,65000,77999
20260,2,273,value,1250,1499,65000,77999
20570,2,2279,value,1250,1499,65000,77999
20660,2,2194,value,1250,1499,65000,77999
20740,2,804,value,1250,1499,65000,77999
20830,2,1137,value,1250,1499,65000,77999
20910,2,1213,value,1250,1499,65000,77999
21010,2,330,value,1250,1499,65000,77999
21110,2,2107,value,1250,1499,65000,77999
21180,2,4428,value,1250,1499,65000,77999
21270,2,131,value,1250,1499,65000,77999
21370,2,973,value,1250,1499,65000,77999
21450,2,2302,value,1250,1499,65000,77999
21610,2,7203,value,1250,1499,65000,77999
21670,2,303,value,1250,1499,65000,77999
21750,2,535,value,1250,1499,65000,77999
21830,2,359,value,1250,1499,65000,77999
21890,2,2662,value,1250,1499,65000,77999
22110,2,1189,value,1250,1499,65000,77999
22170,2,3060,value,1250,1499,65000,77999
22250,2,288,value,1250,1499,65000,77999
22310,2,2182,value,1250,1499,65000,77999
22410,2,434,value,1250,1499,65000,77999
22490,2,553,value,1250,1499,65000,77999
22620,2,2741,value,1250,1499,65000,77999
22670,2,3572,value,1250,1499,65000,77999
22750,2,5104,value,1250,1499,65000,77999
22830,2,1439,value,1250,1499,65000,77999
22910,2,381,value,1250,1499,65000,77999
22980,2,151,value,1250,1499,65000,77999
23110,2,1626,value,1250,1499,65000,77999
23190,2,532,value,1250,1499,65000,77999
23270,2,4432,value,1250,1499,65000,77999
23350,2,404,value,1250,1499,65000,77999
23430,2,2978,value,1250,1499,65000,77999
23670,2,3369,value,1250,1499,65000,77999
23810,2,1492,value,1250,1499,65000,77999
23940,2,156,value,1250,1499,65000,77999
24130,2,911,value,1250,1499,65000,77999
24210,2,2218,value,1250,1499,65000,77999
24250,2,208,value,1250,1499,65000,77999
24330,2,1317,value,1250,1499,65000,77999
24410,2,2275,value,1250,1499,65000,77999
24600,2,1431,value,1250,1499,65000,77999
24650,2,3063,value,1250,1499,65000,77999
24780,2,1287,value,1250,1499,65000,77999
24850,2,921,value,1250,1499,65000,77999
24900,2,737,value,1250,1499,65000,77999
24970,2,3245,value,1250,1499,65000,77999
25060,2,1842,value,1250,1499,65000,77999
25150,2,718,value,1250,1499,65000,77999
25250,2,2888,value,1250,1499,65000,77999
25340,2,3436,value,1250,1499,65000,77999
25430,2,465,value,1250,1499,65000,77999
25490,2,432,value,1250,1499,65000,77999
25620,2,349,value,1250,1499,65000,77999
25710,2,1030,value,1250,1499,65000,77999
25810,2,320,value,1250,1499,65000,77999
25900,2,1172,value,1250,1499,65000,77999
25990,2,165,value,1250,1499,65000,77999
26080,2,58,value,1250,1499,65000,77999
26170,2,696,value,1250,1499,65000,77999
26260,2,407,value,1250,1499,65000,77999
26350,2,1140,value,1250,1499,65000,77999
26430,2,246,value,1250,1499,65000,77999
26490,2,603,value,1250,1499,65000,77999
26610,2,509,value,1250,1499,65000,77999
26670,2,161,value,1250,1499,65000,77999
26700,2,702,value,1250,1499,65000,77999
26730,2,783,value,1250,1499,65000,77999
26810,2,935,value,1250,1499,65000,77999
26890,2,112,value,1250,1499,65000,77999
26980,2,2884,value,1250,1499,65000,77999
27070,2,4711,value,1250,1499,65000,77999
27170,2,983,value,1250,1499,65000,77999
27260,2,4930,value,1250,1499,65000,77999
27350,2,890,value,1250,1499,65000,77999
27450,2,3412,value,1250,1499,65000,77999
27630,2,156,value,1250,1499,65000,77999
29399,2,12,value,1250,1499,65000,77999
29799,2,0,value,1250,1499,65000,77999
30250,3,17,value,1250,1499,65000,77999
30300,3,92,value,1250,1499,65000,77999
30370,3,258,value,1250,1499,65000,77999
30410,3,60,value,1250,1499,65000,77999
30450,3,3,value,1250,1499,65000,77999
30760,3,54,value,1250,1499,65000,77999
30900,3,11,value,1250,1499,65000,77999
31000,3,19517,value,1250,1499,65000,77999
31750,3,12,value,1250,1499,65000,77999
31820,3,2241,value,1250,1499,65000,77999
31900,3,417,value,1250,1499,65000,77999
31950,3,3,value,1250,1499,65000,77999
32080,3,3436,value,1250,1499,65000,77999
32250,3,38,value,1250,1499,65000,77999
32260,3,735,value,1250,1499,65000,77999
32270,3,445,value,1250,1499,65000,77999
32310,3,225,value,1250,1499,65000,77999
32330,3,23,value,1250,1499,65000,77999
32450,3,27,value,1250,1499,65000,77999
32500,3,69,value,1250,1499,65000,77999
32600,3,3,value,1250,1499,65000,77999
32750,3,0,value,1250,1499,65000,77999
32770,3,27,value,1250,1499,65000,77999
32810,3,289,value,1250,1499,65000,77999
33100,3,10,value,1250,1499,65000,77999
33200,3,33,value,1250,1499,65000,77999
33220,3,2511,value,1250,1499,65000,77999
33360,3,1021,value,1250,1499,65000,77999
33430,3,12697,value,1250,1499,65000,77999
33610,3,244,value,1250,1499,65000,77999
33620,3,1257,value,1250,1499,65000,77999
33800,3,288,value,1250,1499,65000,77999
33830,3,22,value,1250,1499,65000,77999
33960,3,4602,value,1250,1499,65000,77999
33980,3,243,value,1250,1499,65000,77999
34420,3,17,value,1250,1499,65000,77999
34530,3,691,value,1250,1499,65000,77999
34570,3,5,value,1250,1499,65000,77999
34580,3,919,value,1250,1499,65000,77999
34590,3,7263,value,1250,1499,65000,77999
34710,3,78,value,1250,1499,65000,77999
34770,3,2130,value,1250,1499,65000,77999
34800,3,12,value,1250,1499,65000,77999
34830,3,3,value,1250,1499,65000,77999
34860,3,245,value,1250,1499,65000,77999
34880,3,440,value,1250,1499,65000,77999
35010,3,9868,value,1250,1499,65000,77999
35250,3,17,value,1250,1499,65000,77999
35300,3,220,value,1250,1499,65000,77999
35600,3,93,value,1250,1499,65000,77999
35670,3,18,value,1250,1499,65000,77999
35740,3,1364,value,1250,1499,65000,77999
35760,3,225,value,1250,1499,65000,77999
35780,3,69,value,1250,1499,65000,77999
35790,3,41,value,1250,1499,65000,77999
35800,3,48,value,1250,1499,65000,77999
36070,3,9,value,1250,1499,65000,77999
36150,3,25,value,1250,1499,65000,77999
36250,3,3154,value,1250,1499,65000,77999
36300,3,21,value,1250,1499,65000,77999
36370,3,1625,value,1250,1499,65000,77999
36510,3,1043,value,1250,1499,65000,77999
36580,3,573,value,1250,1499,65000,77999
36630,3,820,value,1250,1499,65000,77999
36660,3,980,value,1250,1499,65000,77999
36720,3,7463,value,1250,1499,65000,77999
36820,3,548,value,1250,1499,65000,77999
36910,3,3747,value,1250,1499,65000,77999
36950,3,42,value,1250,1499,65000,77999
36960,3,75,value,1250,1499,65000,77999
37010,3,3797,value,1250,1499,65000,77999
37300,3,30,value,1250,1499,65000,77999
37310,3,690,value,1250,1499,65000,77999
37340,3,708,value,1250,1499,65000,77999
37400,3,35,value,1250,1499,65000,77999
37550,3,20,value,1250,1499,65000,77999
37570,3,0,value,1250,1499,65000,77999
37600,3,42,value,1250,1499,65000,77999
39799,3,0,value,1250,1499,65000,77999
40070,4,230,value,1250,1499,65000,77999
40120,4,838,value,1250,1499,65000,77999
40220,4,705,value,1250,1499,65000,77999
40250,4,20,value,1250,1499,65000,77999
40310,4,587,value,1250,1499,65000,77999
40430,4,71,value,1250,1499,65000,77999
40520,4,245,value,1250,1499,65000,77999
40700,4,676,value,1250,1499,65000,77999
40910,4,1088,value,1250,1499,65000,77999
41010,4,66,value,1250,1499,65000,77999
41060,4,2393,value,1250,1499,65000,77999
41140,4,246,value,1250,1499,65000,77999
41190,4,43,value,1250,1499,65000,77999
41330,4,27,value,1250,1499,65000,77999
41560,4,375,value,1250,1499,65000,77999
41750,4,29,value,1250,1499,65000,77999
41830,4,36,value,1250,1499,65000,77999
41960,4,44,value,1250,1499,65000,77999
42030,4,524,value,1250,1499,65000,77999
42110,4,130,value,1250,1499,65000,77999
42250,4,201,value,1250,1499,65000,77999
42600,4,661,value,1250,1499,65000,77999
42750,4,132,value,1250,1499,65000,77999
43080,4,43,value,1250,1499,65000,77999
43220,4,33,value,1250,1499,65000,77999
43360,4,49,value,1250,1499,65000,77999
43650,4,378,value,1250,1499,65000,77999
43710,4,137,value,1250,1499,65000,77999
43790,4,325,value,1250,1499,65000,77999
43920,4,247,value,1250,1499,65000,77999
44000,4,0,value,1250,1499,65000,77999
44060,4,2061,value,1250,1499,65000,77999
44210,4,206,value,1250,1499,65000,77999
44340,4,1309,value,1250,1499,65000,77999
44550,4,750,value,1250,1499,65000,77999
44620,4,640,value,1250,1499,65000,77999
44830,4,63,value,1250,1499,65000,77999
45040,4,539,value,1250,1499,65000,77999
45090,4,273,value,1250,1499,65000,77999
45120,4,122,value,1250,1499,65000,77999
45290,4,630,value,1250,1499,65000,77999
45340,4,4368,value,1250,1499,65000,77999
45400,4,21,value,1250,1499,65000,77999
45540,4,35,value,1250,1499,65000,77999
45680,4,2166,value,1250,1499,65000,77999
45890,4,2670,value,1250,1499,65000,77999
46090,4,269,value,1250,1499,65000,77999
46300,4,310,value,1250,1499,65000,77999
46450,4,340,value,1250,1499,65000,77999
46510,4,358,value,1250,1499,65000,77999
46670,4,260,value,1250,1499,65000,77999
46860,4,44,value,1250,1499,65000,77999
46970,4,24,value,1250,1499,65000,77999
47140,4,3651,value,1250,1499,65000,77999
47290,4,57,value,1250,1499,65000,77999
47490,4,55,value,1250,1499,65000,77999
47630,4,193,value,1250,1499,65000,77999
47700,4,2393,value,1250,1499,65000,77999
47800,4,143,value,1250,1499,65000,77999
47910,4,64,value,1250,1499,65000,77999
47980,4,611,value,1250,1499,65000,77999
48050,4,433,value,1250,1499,65000,77999
48130,4,195,value,1250,1499,65000,77999
48260,4,123,value,1250,1499,65000,77999
48340,4,312,value,1250,1499,65000,77999
48410,4,1230,value,1250,1499,65000,77999
48540,4,357,value,1250,1499,65000,77999
48640,4,32,value,1250,1499,65000,77999
48750,4,147,value,1250,1499,65000,77999
48830,4,280,value,1250,1499,65000,77999
49399,4,40,value,1250,1499,65000,77999
49799,4,0,value,1250,1499,65000,77999
50080,5,794,value,1250,1499,65000,77999
50210,5,1731,value,1250,1499,65000,77999
50250,5,32,value,1250,1499,65000,77999
50280,5,348,value,1250,1499,65000,77999
50350,5,262,value,1250,1499,65000,77999
50420,5,1217,value,1250,1499,65000,77999
50490,5,690,value,1250,1499,65000,77999
50560,5,45,value,1250,1499,65000,77999
50630,5,20,value,1250,1499,65000,77999
50770,5,43,value,1250,1499,65000,77999
50840,5,102,value,1250,1499,65000,77999
50910,5,18,value,1250,1499,65000,77999
50980,5,198,value,1250,1499,65000,77999
51080,5,25,value,1250,1499,65000,77999
51120,5,17,value,1250,1499,65000,77999
51190,5,660,value,1250,1499,65000,77999
51260,5,819,value,1250,1499,65000,77999
51310,5,269,value,1250,1499,65000,77999
51330,5,1727,value,1250,1499,65000,77999
51400,5,302,value,1250,1499,65000,77999
51470,5,15,value,1250,1499,65000,77999
51540,5,88,value,1250,1499,65000,77999
51610,5,18,value,1250,1499,65000,77999
51680,5,93,value,1250,1499,65000,77999
51750,5,130,value,1250,1499,65000,77999
51820,5,1760,value,1250,1499,65000,77999
51890,5,137,value,1250,1499,65000,77999
51960,5,37,value,1250,1499,65000,77999
52030,5,15,value,1250,1499,65000,77999
52100,5,21,value,1250,1499,65000,77999
52170,5,68,value,1250,1499,65000,77999
52240,5,29,value,1250,1499,65000,77999
52310,5,19,value,1250,1499,65000,77999
52380,5,0,value,1250,1499,65000,77999
52450,5,23,value,1250,1499,65000,77999
52520,5,38,value,1250,1499,65000,77999
52590,5,57,value,1250,1499,65000,77999
52660,5,267,value,1250,1499,65000,77999
52730,5,144,value,1250,1499,65000,77999
52800,5,90,value,1250,1499,65000,77999
52870,5,122,value,1250,1499,65000,77999
52940,5,23,value,1250,1499,65000,77999
53010,5,18,value,1250,1499,65000,77999
53080,5,12,value,1250,1499,65000,77999
53150,5,102,value,1250,1499,65000,77999
53220,5,39,value,1250,1499,65000,77999
53290,5,291,value,1250,1499,65000,77999
53360,5,38,value,1250,1499,65000,77999
53430,5,425,value,1250,1499,65000,77999
53570,5,113,value,1250,1499,65000,77999
53640,5,17,value,1250,1499,65000,77999
53710,5,14,value,1250,1499,65000,77999
53780,5,2580,value,1250,1499,65000,77999
53800,5,731,value,1250,1499,65000,77999
53920,5,24,value,1250,1499,65000,77999
53990,5,483,value,1250,1499,65000,77999
54060,5,74,value,1250,1499,65000,77999
54130,5,32,value,1250,1499,65000,77999
54170,5,2533,value,1250,1499,65000,77999
54200,5,1092,value,1250,1499,65000,77999
54280,5,348,value,1250,1499,65000,77999
54310,5,119,value,1250,1499,65000,77999
54340,5,88,value,1250,1499,65000,77999
54410,5,24,value,1250,1499,65000,77999
54480,5,12,value,1250,1499,65000,77999
54550,5,52,value,1250,1499,65000,77999
54620,5,19,value,1250,1499,65000,77999
54690,5,5,value,1250,1499,65000,77999
54760,5,17,value,1250,1499,65000,77999
54830,5,786,value,1250,1499,65000,77999
54900,5,12,value,1250,1499,65000,77999
54970,5,5,value,1250,1499,65000,77999
55040,5,6,value,1250,1499,65000,77999
55110,5,1589,value,1250,1499,65000,77999
55180,5,222,value,1250,1499,65000,77999
55250,5,10,value,1250,1499,65000,77999
55320,5,1489,value,1250,1499,65000,77999
55390,5,3,value,1250,1499,65000,77999
55460,5,64,value,1250,1499,65000,77999
55530,5,12,value,1250,1499,65000,77999
55600,5,46,value,1250,1499,65000,77999
55670,5,11,value,1250,1499,65000,77999
55740,5,84,value,1250,1499,65000,77999
55810,5,8,value,1250,1499,65000,77999
55880,5,16,value,1250,1499,65000,77999
55950,5,9,value,1250,1499,65000,77999
56090,5,644,value,1250,1499,65000,77999
56160,5,0,value,1250,1499,65000,77999
56230,5,323,value,1250,1499,65000,77999
56300,5,31,value,1250,1499,65000,77999
56370,5,19,value,1250,1499,65000,77999
56460,5,85,value,1250,1499,65000,77999
56580,5,232,value,1250,1499,65000,77999
56620,5,10,value,1250,1499,65000,77999
56730,5,200,value,1250,1499,65000,77999
56790,5,85,value,1250,1499,65000,77999
56860,5,5,value,1250,1499,65000,77999
56930,5,13,value,1250,1499,65000,77999
57000,5,15,value,1250,1499,65000,77999
57080,5,230,value,1250,1499,65000,77999
57140,5,16,value,1250,1499,65000,77999
57210,5,127,value,1250,1499,65000,77999
57280,5,89,value,1250,1499,65000,77999
57350,5,21,value,1250,1499,65000,77999
57420,5,34,value,1250,1499,65000,77999
57490,5,2207,value,1250,1499,65000,77999
57630,5,0,value,1250,1499,65000,77999
57700,5,520,value,1250,1499,65000,77999
57770,5,26,value,1250,1499,65000,77999
57840,5,558,value,1250,1499,65000,77999
57910,5,3664,value,1250,1499,65000,77999
57980,5,220,value,1250,1499,65000,77999
58050,5,2759,value,1250,1499,65000,77999
58190,5,8,value,1250,1499,65000,77999
58260,5,14,value,1250,1499,65000,77999
58330,5,92,value,1250,1499,65000,77999
58400,5,10,value,1250,1499,65000,77999
58470,5,0,value,1250,1499,65000,77999
58510,5,531,value,1250,1499,65000,77999
58540,5,20,value,1250,1499,65000,77999
58570,5,368,value,1250,1499,65000,77999
58610,5,38,value,1250,1499,65000,77999
58680,5,5,value,1250,1499,65000,77999
58760,5,3706,value,1250,1499,65000,77999
58820,5,75,value,1250,1499,65000,77999
58890,5,26,value,1250,1499,65000,77999
59030,5,4,value,1250,1499,65000,77999
59100,5,20,value,1250,1499,65000,77999
59170,5,21,value,1250,1499,65000,77999
59250,5,3,value,1250,1499,65000,77999
59310,5,33,value,1250,1499,65000,77999
59320,5,5,value,1250,1499,65000,77999
59330,5,5,value,1250,1499,65000,77999
59340,5,82,value,1250,1499,65000,77999
59350,5,3,value,1250,1499,65000,77999
59360,5,14,value,1250,1499,65000,77999
59370,5,77,value,1250,1499,65000,77999
59799,5,0,value,1250,1499,65000,77999
60210,6,140,value,1250,1499,65000,77999
60410,6,425,value,1250,1499,65000,77999
60610,6,457,value,1250,1499,65000,77999
60810,6,553,value,1250,1499,65000,77999
61010,6,49,value,1250,1499,65000,77999
61210,6,221,value,1250,1499,65000,77999
61410,6,1309,value,1250,1499,65000,77999
61510,6,277,value,1250,1499,65000,77999
61610,6,618,value,1250,1499,65000,77999
61810,6,158,value,1250,1499,65000,77999
62010,6,20,value,1250,1499,65000,77999
62210,6,142,value,1250,1499,65000,77999
62410,6,106,value,1250,1499,65000,77999
62610,6,1174,value,1250,1499,65000,77999
62810,6,884,value,1250,1499,65000,77999
63010,6,440,value,1250,1499,65000,77999
63210,6,162,value,1250,1499,65000,77999
63410,6,41,value,1250,1499,65000,77999
63610,6,850,value,1250,1499,65000,77999
63810,6,296,value,1250,1499,65000,77999
64010,6,1490,value,1250,1499,65000,77999
64210,6,484,value,1250,1499,65000,77999
64610,6,342,value,1250,1499,65000,77999
64810,6,412,value,1250,1499,65000,77999
65010,6,159,value,1250,1499,65000,77999
65210,6,52,value,1250,1499,65000,77999
65410,6,349,value,1250,1499,65000,77999
65610,6,92,value,1250,1499,65000,77999
65810,6,539,value,1250,1499,65000,77999
69799,6,0,value,1250,1499,65000,77999
70200,7,295,value,1250,1499,65000,77999
70420,7,82,value,1250,1499,65000,77999
70540,7,8,value,1250,1499,65000,77999
70620,7,48,value,1250,1499,65000,77999
70700,7,30,value,1250,1499,65000,77999
71000,7,1021,value,1250,1499,65000,77999
71300,7,70,value,1250,1499,65000,77999
72200,7,126,value,1250,1499,65000,77999
72300,7,289,value,1250,1499,65000,77999
72330,7,54,value,1250,1499,65000,77999
72800,7,443,value,1250,1499,65000,77999
73600,7,62,value,1250,1499,65000,77999
74050,7,30,value,1250,1499,65000,77999
74550,7,21,value,1250,1499,65000,77999
74560,7,8,value,1250,1499,65000,77999
74660,7,52,value,1250,1499,65000,77999
74680,7,19,value,1250,1499,65000,77999
79399,7,66,value,1250,1499,65000,77999
79799,7,0,value,1250,1499,65000,77999
89399,8,5922,value,1250,1499,65000,77999
89799,8,0,value,1250,1499,65000,77999
99399,9,99,value,1250,1499,65000,77999
99799,9,0,value,1250,1499,65000,77999
10050,1,883,value,1500,1749,78000,90999
10130,1,470,value,1500,1749,78000,90999
10250,1,702,value,1500,1749,78000,90999
10300,1,51,value,1500,1749,78000,90999
10470,1,670,value,1500,1749,78000,90999
10550,1,533,value,1500,1749,78000,90999
10600,1,208,value,1500,1749,78000,90999
10650,1,126,value,1500,1749,78000,90999
10750,1,5932,value,1500,1749,78000,90999
10800,1,77,value,1500,1749,78000,90999
10850,1,117,value,1500,1749,78000,90999
10900,1,1304,value,1500,1749,78000,90999
10950,1,40,value,1500,1749,78000,90999
11100,1,740,value,1500,1749,78000,90999
11150,1,29,value,1500,1749,78000,90999
11200,1,21,value,1500,1749,78000,90999
11250,1,217,value,1500,1749,78000,90999
11300,1,536,value,1500,1749,78000,90999
11350,1,460,value,1500,1749,78000,90999
11400,1,214,value,1500,1749,78000,90999
11450,1,1386,value,1500,1749,78000,90999
